時間,電壓,電流,SOC,Temp Max,Temp Min,CellV Max,CellV Min,CHG_Current,DSG_Current,Basic_Status0,Basic_Status1,Basic_Status2,ExtendedStatus,SOCStatus,ErrorCode,Relay/Mos,Cycle,FW Version
"2025-01-14T02:04:29Z
","51.14 V
","72.13 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.13 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:30Z
","51.14 V
","72.13 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.13 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:31Z
","51.14 V
","72.13 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.13 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:31Z
","51.14 V
","72.13 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.13 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:32Z
","51.14 V
","72.13 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.13 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:32Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:33Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:33Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:34Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:34Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:35Z
","51.14 V
","72.19 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:35Z
","51.14 V
","72.19 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:36Z
","51.14 V
","72.19 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:36Z
","51.14 V
","72.19 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:37Z
","51.14 V
","72.19 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:38Z
","51.14 V
","72.14 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:39Z
","51.14 V
","72.14 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:39Z
","51.14 V
","72.14 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:40Z
","51.14 V
","72.15 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:41Z
","51.14 V
","72.15 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:41Z
","51.14 V
","72.15 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:42Z
","51.14 V
","72.15 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:42Z
","51.14 V
","72.15 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:43Z
","51.14 V
","72.15 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:44Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:45Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:45Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:46Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.386 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:46Z
","51.14 V
","72.23 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:47Z
","51.14 V
","72.2 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:47Z
","51.14 V
","72.2 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:48Z
","51.14 V
","72.2 A
","54 %
","32.8 C
","14.7 C
","3.506 V
","3.387 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:04:48Z
","51.14 V
","72.2 A
","54 %
","32.8 C
","14.7 C
","3.505 V
","3.387 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:44Z
","51.28 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:44Z
","51.28 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:45Z
","51.28 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:45Z
","51.29 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:46Z
","51.29 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:46Z
","51.29 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:47Z
","51.28 V
","72.17 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.17 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:48Z
","51.28 V
","72.17 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.17 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:49Z
","51.28 V
","72.17 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.17 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:49Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:50Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:50Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.393 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:51Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.393 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:51Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.393 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:52Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.393 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:52Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.393 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:53Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.393 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:53Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:54Z
","51.28 V
","72.16 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:55Z
","51.28 V
","72.16 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:56Z
","51.28 V
","72.16 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:56Z
","51.28 V
","72.16 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:57Z
","51.29 V
","72.13 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.13 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:57Z
","51.29 V
","72.13 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.13 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:58Z
","51.29 V
","72.13 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.13 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:59Z
","51.29 V
","72.13 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.13 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:26:59Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:00Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:00Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:01Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:01Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:03Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:03Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:04Z
","51.29 V
","72.2 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:05Z
","51.29 V
","72.2 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:05Z
","51.29 V
","72.2 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:06Z
","51.29 V
","72.2 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:06Z
","51.29 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:07Z
","51.29 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:07Z
","51.29 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:08Z
","51.29 V
","72.14 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.14 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:09Z
","51.29 V
","72.15 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:09Z
","51.29 V
","72.15 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:10Z
","51.29 V
","72.15 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:11Z
","51.29 V
","72.15 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:11Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:12Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.511 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:12Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:13Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:13Z
","51.29 V
","72.23 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:14Z
","51.29 V
","72.23 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:15Z
","51.29 V
","72.23 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:16Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:16Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:17Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:17Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:18Z
","51.29 V
","72.19 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:18Z
","51.29 V
","72.15 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:19Z
","51.29 V
","72.15 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:19Z
","51.29 V
","72.15 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:20Z
","51.29 V
","72.15 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:20Z
","51.29 V
","72.15 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:21Z
","51.29 V
","72.2 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:22Z
","51.29 V
","72.2 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:22Z
","51.29 V
","72.2 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:23Z
","51.29 V
","72.2 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:23Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:24Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:24Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:25Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:25Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:26Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:26Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:27Z
","51.29 V
","72.21 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:28Z
","51.29 V
","72.18 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:28Z
","51.29 V
","72.18 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:29Z
","51.29 V
","72.18 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:29Z
","51.29 V
","72.18 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:30Z
","51.29 V
","72.18 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:30Z
","51.29 V
","72.12 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.12 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:31Z
","51.29 V
","72.12 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.12 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:31Z
","51.29 V
","72.12 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.12 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:32Z
","51.29 V
","72.12 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.12 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:33Z
","51.29 V
","72.17 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.17 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:33Z
","51.29 V
","72.17 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.17 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:34Z
","51.29 V
","72.17 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.17 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:34Z
","51.29 V
","72.17 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.17 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:35Z
","51.29 V
","72.17 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.17 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:35Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:36Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:36Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:37Z
","51.29 V
","72.22 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:37Z
","51.29 V
","72.23 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:38Z
","51.29 V
","72.23 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T02:27:39Z
","51.29 V
","72.23 A
","63 %
","32.8 C
","14.7 C
","3.512 V
","3.394 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
